,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
23,Demetrius Flannigan-Fowles,LB,SFO,0,0%,51,73%,8,28%
24,Talanoa Hufanga,SS,SFO,0,0%,49,70%,22,76%
25,Samson Ebukam,DE,SFO,0,0%,43,61%,7,24%
26,D.J. Jones,DT,SFO,0,0%,42,60%,9,31%
27,Dontae Johnson,CB,SFO,0,0%,40,57%,21,72%
28,Jaquiski Tartt,SS,SFO,0,0%,35,50%,6,21%
29,Deommodore Lenoir,CB,SFO,0,0%,25,36%,14,48%
30,Arden Key,DE,SFO,0,0%,20,29%,7,24%
31,Charles Omenihu,DE,SFO,0,0%,20,29%,5,17%
32,Kevin Givens,DT,SFO,0,0%,20,29%,0,0%
33,Jordan Willis,DE,SFO,0,0%,13,19%,1,3%
34,Kentavius Street,DE,SFO,0,0%,10,14%,1,3%
35,Emmanuel Moseley,CB,SFO,0,0%,9,13%,0,0%
36,Tyrell Adams,LB,SFO,0,0%,1,1%,22,76%
37,Ambry Thomas,CB,SFO,0,0%,0,0%,24,83%
38,Justin March,LB,SFO,0,0%,0,0%,15,52%
39,River Cracraft,WR,SFO,0,0%,0,0%,14,48%
40,Mitch Wishnowsky,P,SFO,0,0%,0,0%,11,38%
41,Taybor Pepper,LS,SFO,0,0%,0,0%,7,24%
42,Robbie Gould,K,SFO,0,0%,0,0%,6,21%
43,Aaron Banks,G,SFO,0,0%,0,0%,4,14%
44,Jake Brendel,C,SFO,0,0%,0,0%,4,14%
45,Trenton Cannon,RB,SFO,0,0%,0,0%,1,3%
