,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
15,Latavius Murray,RB,BAL,14,19%,0,0%,0,0%
16,Josh Oliver,TE,BAL,8,11%,0,0%,5,20%
17,James Proche,WR,BAL,6,8%,0,0%,11,44%
18,Nate McCrary,RB,BAL,2,3%,0,0%,0,0%
19,Tylan Wallace,WR,BAL,1,1%,0,0%,15,60%
20,Anthony Averett,CB,BAL,0,0%,60,100%,0,0%
21,Chuck Clark,SS,BAL,0,0%,59,98%,8,32%
22,Marlon Humphrey,CB,BAL,0,0%,58,97%,3,12%
23,Brandon Stephens,FS,BAL,0,0%,55,92%,12,48%
24,Tyus Bowser,LB,BAL,0,0%,55,92%,0,0%
25,Patrick Queen,LB,BAL,0,0%,55,92%,0,0%
26,Calais Campbell,DE,BAL,0,0%,49,82%,10,40%
27,Jimmy Smith,CB,BAL,0,0%,42,70%,0,0%
28,Josh Bynes,LB,BAL,0,0%,41,68%,0,0%
29,Justin Houston,LB,BAL,0,0%,40,67%,0,0%
30,Brandon Williams,NT,BAL,0,0%,36,60%,4,16%
31,Odafe Oweh,LB,BAL,0,0%,35,58%,0,0%
32,Justin Madubuike,DT,BAL,0,0%,26,43%,7,28%
33,Chris Board,LB,BAL,0,0%,11,18%,22,88%
34,Geno Stone,SS,BAL,0,0%,11,18%,19,76%
35,Justin Ellis,DT,BAL,0,0%,9,15%,3,12%
36,Tavon Young,CB,BAL,0,0%,8,13%,1,4%
37,Broderick Washington Jr.,DT,BAL,0,0%,6,10%,7,28%
38,Kristian Welch,LB,BAL,0,0%,4,7%,22,88%
39,Anthony Levine,SS,BAL,0,0%,0,0%,22,88%
40,Robert Jackson,CB,BAL,0,0%,0,0%,19,76%
41,Malik Harrison,LB,BAL,0,0%,0,0%,17,68%
42,Justin Tucker,K,BAL,0,0%,0,0%,8,32%
43,Sam Koch,P,BAL,0,0%,0,0%,7,28%
44,Nick Moore,LS,BAL,0,0%,0,0%,7,28%
45,Ben Cleveland,G,BAL,0,0%,0,0%,3,12%
