,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
32,Breiden Fehoko,NT,LAC,0,0%,13,16%,12,37%
33,Tevaughn Campbell,CB,LAC,0,0%,5,6%,7,21%
34,Nick Niemann,LB,LAC,0,0%,0,0%,28,85%
35,Chris Rumph,LB,LAC,0,0%,0,0%,28,85%
36,Kemon Hall,CB,LAC,0,0%,0,0%,27,82%
37,Amen Ogbongbemiga,LB,LAC,0,0%,0,0%,20,61%
38,Trey Marshall,SS,LAC,0,0%,0,0%,19,58%
39,Davontae Harris,CB,LAC,0,0%,0,0%,13,40%
40,Dustin Hopkins,K,LAC,0,0%,0,0%,11,34%
41,Matt Overton,LS,LAC,0,0%,0,0%,8,24%
42,Ty Long,P,LAC,0,0%,0,0%,8,24%
43,Trey Pipkins,T,LAC,0,0%,0,0%,5,15%
44,Scott Quessenberry,C,LAC,0,0%,0,0%,5,15%
45,Brenden Jaimes,G,LAC,0,0%,0,0%,5,15%
