,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
26,Tyler Lancaster,NT,GNB,0,0%,38,64%,10,36%
27,Adrian Amos,FS,GNB,0,0%,38,64%,0,0%
28,Dean Lowry,DE,GNB,0,0%,35,59%,10,36%
29,Tedarrell Slaton,DT,GNB,0,0%,33,56%,10,36%
30,Oren Burks,LB,GNB,0,0%,32,54%,25,89%
31,Tipa Galeai,DE,GNB,0,0%,31,53%,17,61%
32,Jonathan Garvin,LB,GNB,0,0%,31,53%,10,36%
33,Kenny Clark,NT,GNB,0,0%,28,47%,0,0%
34,Rashan Gary,LB,GNB,0,0%,26,44%,0,0%
35,Preston Smith,LB,GNB,0,0%,26,44%,0,0%
36,Henry Black,SS,GNB,0,0%,21,36%,25,89%
37,Abdullah Anderson,DE,GNB,0,0%,15,25%,7,25%
38,Isaac Yiadom,CB,GNB,0,0%,14,24%,25,89%
39,Kevin King,CB,GNB,0,0%,11,19%,6,21%
40,Shemar Jean-Charles,CB,GNB,0,0%,5,8%,24,86%
41,Ladarius Hamilton,LB,GNB,0,0%,4,7%,0,0%
42,Isaiah McDuffie,LB,GNB,0,0%,0,0%,25,89%
43,Vernon Scott,FS,GNB,0,0%,0,0%,9,32%
44,Mason Crosby,K,GNB,0,0%,0,0%,9,32%
45,Corey Bojorquez,P,GNB,0,0%,0,0%,4,14%
46,Steven Wirtel,LS,GNB,0,0%,0,0%,4,14%
47,Ben Braden,G,GNB,0,0%,0,0%,3,11%
