,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
38,Kevin Minter,LB,TAM,0,0%,0,0%,23,77%
39,Grant Stuard,LB,TAM,0,0%,0,0%,20,67%
40,Andrew Adams,SS,TAM,0,0%,0,0%,20,67%
41,K.J. Britt,LB,TAM,0,0%,0,0%,20,67%
42,Bradley Pinion,P,TAM,0,0%,0,0%,19,63%
43,Carson Tinker,LS,TAM,0,0%,0,0%,11,37%
44,Jaydon Mickens,WR,TAM,0,0%,0,0%,9,30%
45,Ryan Succop,K,TAM,0,0%,0,0%,7,23%
0,Kaleb McGary,T,ATL,72,100%,0,0%,3,10%
1,Jalen Mayfield,G,ATL,72,100%,0,0%,3,10%
2,Jake Matthews,T,ATL,72,100%,0,0%,3,10%
3,Chris Lindstrom,G,ATL,72,100%,0,0%,3,10%
4,Matt Hennessy,C,ATL,72,100%,0,0%,0,0%
5,Matt Ryan,QB,ATL,66,92%,0,0%,0,0%
6,Calvin Ridley,WR,ATL,60,83%,0,0%,0,0%
7,Kyle Pitts,TE,ATL,57,79%,0,0%,0,0%
8,Mike Davis,RB,ATL,46,64%,0,0%,0,0%
9,Olamide Zaccheaus,WR,ATL,42,58%,0,0%,8,27%
10,Russell Gage,WR,ATL,38,53%,0,0%,0,0%
11,Hayden Hurst,TE,ATL,30,42%,0,0%,3,10%
12,Cordarrelle Patterson,RB,ATL,24,33%,0,0%,11,37%
13,Keith Smith,FB,ATL,18,25%,0,0%,19,63%
14,Christian Blake,WR,ATL,13,18%,0,0%,3,10%
15,Lee Smith,TE,ATL,13,18%,0,0%,3,10%
16,Tajae Sharpe,WR,ATL,13,18%,0,0%,0,0%
17,Parker Hesse,TE,ATL,6,8%,0,0%,8,27%
18,Josh Rosen,QB,ATL,6,8%,0,0%,0,0%
19,Foyesade Oluokun,LB,ATL,0,0%,63,100%,0,0%
20,Deion Jones,LB,ATL,0,0%,63,100%,0,0%
21,Fabian Moreau,CB,ATL,0,0%,62,98%,7,23%
22,Erik Harris,FS,ATL,0,0%,56,89%,8,27%
23,Duron Harmon,SS,ATL,0,0%,54,86%,0,0%
24,Steven Means,LB,ATL,0,0%,47,75%,8,27%
25,Dante Fowler,LB,ATL,0,0%,45,71%,0,0%
26,AJ Terrell,CB,ATL,0,0%,44,70%,3,10%
27,Grady Jarrett,DT,ATL,0,0%,43,68%,0,0%
28,Isaiah Oliver,CB,ATL,0,0%,39,62%,15,50%
29,Tyeler Davison,DT,ATL,0,0%,34,54%,0,0%
30,Jonathan Bullard,DE,ATL,0,0%,32,51%,7,23%
31,Marlon Davidson,DT,ATL,0,0%,23,37%,7,23%
32,Adetokunbo Ogundeji,LB,ATL,0,0%,21,33%,15,50%
33,T.J. Green,CB,ATL,0,0%,20,32%,6,20%
34,Jaylinn Hawkins,FS,ATL,0,0%,16,25%,27,90%
35,Ta'Quon Graham,DE,ATL,0,0%,13,21%,7,23%
36,Jacob Tuioti-Mariner,LB,ATL,0,0%,11,17%,20,67%
37,Mykal Walker,LB,ATL,0,0%,5,8%,27,90%
38,Brandon Copeland,LB,ATL,0,0%,2,3%,12,40%
39,Richie Grant,SS,ATL,0,0%,0,0%,27,90%
40,Avery Williams,CB,ATL,0,0%,0,0%,21,70%
41,Dorian Etheridge,LB,ATL,0,0%,0,0%,19,63%
42,Cameron Nizialek,P,ATL,0,0%,0,0%,11,37%
43,Josh Harris,LS,ATL,0,0%,0,0%,7,23%
44,Jason Spriggs,T,ATL,0,0%,0,0%,3,10%
45,Drew Dalman,C,ATL,0,0%,0,0%,3,10%
46,Younghoe Koo,K,ATL,0,0%,0,0%,3,10%
