,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
41,Michael Dickson,P,SEA,0,0%,0,0%,10,44%
42,Tyler Ott,LS,SEA,0,0%,0,0%,10,44%
43,John Reid,CB,SEA,0,0%,0,0%,8,35%
44,Jake Curhan,T,SEA,0,0%,0,0%,5,22%
45,Jamarco Jones,T,SEA,0,0%,0,0%,5,22%
46,Kyle Fuller,G,SEA,0,0%,0,0%,4,17%
0,Ben Bartch,T,JAX,76,100%,0,0%,1,4%
1,Andrew Norwell,G,JAX,76,100%,0,0%,1,4%
2,Jawaan Taylor,T,JAX,76,100%,0,0%,1,4%
3,Cam Robinson,T,JAX,76,100%,0,0%,0,0%
4,Tyler Shatley,G,JAX,76,100%,0,0%,0,0%
5,Trevor Lawrence,QB,JAX,76,100%,0,0%,0,0%
6,Marvin Jones,WR,JAX,69,91%,0,0%,0,0%
7,Jamal Agnew,WR,JAX,55,72%,0,0%,11,48%
8,Dan Arnold,TE,JAX,55,72%,0,0%,6,26%
9,Laviska Shenault Jr.,WR,JAX,52,68%,0,0%,0,0%
10,Carlos Hyde,RB,JAX,50,66%,0,0%,0,0%
11,Tavon Austin,WR,JAX,28,37%,0,0%,0,0%
12,Luke Farrell,TE,JAX,18,24%,0,0%,6,26%
13,Chris Manhertz,TE,JAX,17,22%,0,0%,1,4%
14,Dare Ogunbowale,RB,JAX,15,20%,0,0%,15,65%
15,Tyron Johnson,WR,JAX,13,17%,0,0%,0,0%
16,James Robinson,RB,JAX,8,11%,0,0%,0,0%
17,Rayshawn Jenkins,SS,JAX,0,0%,57,100%,7,30%
18,Myles Jack,LB,JAX,0,0%,57,100%,0,0%
19,Shaquill Griffin,CB,JAX,0,0%,57,100%,0,0%
20,Tyson Campbell,CB,JAX,0,0%,55,96%,10,43%
21,Damien Wilson,LB,JAX,0,0%,53,93%,5,22%
22,Andrew Wingard,FS,JAX,0,0%,52,91%,6,26%
23,Josh Allen,LB,JAX,0,0%,45,79%,5,22%
24,Rudy Ford,SS,JAX,0,0%,36,63%,6,26%
25,Malcom Brown,DT,JAX,0,0%,36,63%,5,22%
26,Dawuane Smoot,DE,JAX,0,0%,36,63%,0,0%
27,Roy Robertson-Harris,DT,JAX,0,0%,30,53%,5,22%
28,DaVon Hamilton,DT,JAX,0,0%,24,42%,0,0%
29,Adam Gotsis,DE,JAX,0,0%,21,37%,8,35%
30,K'Lavon Chaisson,LB,JAX,0,0%,20,35%,5,22%
31,Jihad Ward,LB,JAX,0,0%,19,33%,2,9%
32,Taven Bryan,DT,JAX,0,0%,16,28%,0,0%
33,Tre Herndon,CB,JAX,0,0%,8,14%,11,48%
34,Andre Cisco,SS,JAX,0,0%,3,5%,22,96%
35,Lerentee McCray,DE,JAX,0,0%,3,5%,22,96%
36,Dakota Allen,LB,JAX,0,0%,0,0%,18,78%
37,Chapelle Russell,LB,JAX,0,0%,0,0%,18,78%
38,Nevin Lawson,CB,JAX,0,0%,0,0%,18,78%
39,Daniel Thomas,SS,JAX,0,0%,0,0%,17,74%
40,Shaquille Quarterman,LB,JAX,0,0%,0,0%,5,22%
41,Ross Matiscik,LS,JAX,0,0%,0,0%,5,22%
42,Logan Cooke,P,JAX,0,0%,0,0%,5,22%
43,Matthew Wright,K,JAX,0,0%,0,0%,3,13%
44,Will Richardson,T,JAX,0,0%,0,0%,1,4%
45,KC McDermott,T,JAX,0,0%,0,0%,1,4%
46,Walker Little,T,JAX,0,0%,0,0%,1,4%
