,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
20,Jermaine Carter Jr.,LB,CAR,0,0%,49,92%,6,23%
21,Donte Jackson,CB,CAR,0,0%,49,92%,5,19%
22,Haason Reddick,LB,CAR,0,0%,49,92%,4,15%
23,Brian Burns,DE,CAR,0,0%,48,91%,5,19%
24,Sean Chandler,SS,CAR,0,0%,47,89%,10,38%
25,Keith Taylor,CB,CAR,0,0%,35,66%,9,35%
26,Derrick Brown,DT,CAR,0,0%,35,66%,5,19%
27,Shaq Thompson,LB,CAR,0,0%,35,66%,0,0%
28,A.J. Bouye,CB,CAR,0,0%,33,62%,3,12%
29,DaQuan Jones,DT,CAR,0,0%,23,43%,5,19%
30,Morgan Fox,DE,CAR,0,0%,23,43%,4,15%
31,Kenny Robinson Jr.,FS,CAR,0,0%,19,36%,15,58%
32,Yetur Gross-Matos,DE,CAR,0,0%,19,36%,1,4%
33,Stephon Gilmore,CB,CAR,0,0%,17,32%,1,4%
34,Bravvion Roy,DT,CAR,0,0%,17,32%,0,0%
35,Frankie Luvu,LB,CAR,0,0%,13,25%,18,69%
36,Rashaan Melvin,CB,CAR,0,0%,11,21%,7,27%
37,Marquis Haynes,DE,CAR,0,0%,5,9%,3,12%
38,Clay Johnston,LB,CAR,0,0%,3,6%,15,58%
39,Sam Franklin,SS,CAR,0,0%,0,0%,15,58%
40,Julian Stanford,LB,CAR,0,0%,0,0%,15,58%
41,Stantley Thomas-Oliver,CB,CAR,0,0%,0,0%,15,58%
42,Zane Gonzalez,K,CAR,0,0%,0,0%,10,38%
43,J.J. Jansen,LS,CAR,0,0%,0,0%,9,35%
44,Lac Edwards,P,CAR,0,0%,0,0%,9,35%
45,Brady Christensen,T,CAR,0,0%,0,0%,5,19%
46,Dennis Daley,G,CAR,0,0%,0,0%,5,19%
47,Sam Tecklenburg,C,CAR,0,0%,0,0%,5,19%
