,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
30,Darrell Taylor,DE,SEA,0,0%,35,47%,7,21%
31,Sidney Jones,CB,SEA,0,0%,33,44%,2,6%
32,Marquise Blair,FS,SEA,0,0%,31,41%,13,38%
33,Kerry Hyder,DE,SEA,0,0%,26,35%,5,15%
34,Ugo Amadi,FS,SEA,0,0%,25,33%,21,62%
35,Bryan Mone,NT,SEA,0,0%,24,32%,0,0%
36,Robert Nkemdiche,DT,SEA,0,0%,16,21%,5,15%
37,Ryan Neal,SS,SEA,0,0%,14,19%,30,88%
38,Cody Barton,LB,SEA,0,0%,2,3%,25,74%
39,Alton Robinson,DE,SEA,0,0%,1,1%,11,32%
40,Jon Rhattigan,LB,SEA,0,0%,0,0%,25,74%
41,Blessuan Austin,CB,SEA,0,0%,0,0%,13,38%
42,Tyler Ott,LS,SEA,0,0%,0,0%,12,35%
43,Michael Dickson,P,SEA,0,0%,0,0%,12,35%
44,Jason Myers,K,SEA,0,0%,0,0%,8,24%
45,Ethan Pocic,C,SEA,0,0%,0,0%,4,12%
46,Jake Curhan,T,SEA,0,0%,0,0%,4,12%
