,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
35,Margus Hunt,DT,CHI,0,0%,14,22%,13,36%
36,Kindle Vildor,CB,CHI,0,0%,12,18%,19,53%
37,Khyiris Tonga,NT,CHI,0,0%,11,17%,16,45%
38,Christian Jones,LB,CHI,0,0%,9,14%,30,84%
39,Charles Snowden,LB,CHI,0,0%,6,9%,8,22%
40,Marqui Christian,SS,CHI,0,0%,3,5%,30,84%
41,Joel Iyiegbuniwe,LB,CHI,0,0%,0,0%,30,84%
42,Caleb Johnson,LB,CHI,0,0%,0,0%,24,67%
43,Cairo Santos,K,CHI,0,0%,0,0%,12,33%
44,Pat O'Donnell,P,CHI,0,0%,0,0%,11,31%
45,Patrick Scales,LS,CHI,0,0%,0,0%,11,31%
